timestamp_ms,market_slug,timeframe,time_till_end,seconds_till_end,up_best_bid,up_best_ask,down_best_bid,down_best_ask,up_spread,down_spread,up_bid_depth5,up_ask_depth5,down_bid_depth5,down_ask_depth5,up_imbalance,down_imbalance,up_microprice,down_microprice,arb_bid_sum_l1,arb_edge_l1
1782168661122,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:59,539,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,841.6,841.6,33.52,-0.9233933631959046,0.9233933631959046,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168664445,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:56,536,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,841.6,841.6,33.52,-0.9233933631959046,0.9233933631959046,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168667742,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:53,533,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,949.4,949.4,33.52,-0.9317950596182802,0.9317950596182802,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168671051,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:49,529,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,949.4,949.4,33.52,-0.9317950596182802,0.9317950596182802,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168674382,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:46,526,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,949.4,949.4,33.52,-0.9317950596182802,0.9317950596182802,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168677666,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:43,523,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,33.52,949.4,949.4,33.52,-0.9317950596182802,0.9317950596182802,0.001156445440119481,0.9988435545598806,0.998,0.0020000000000000018
1782168680997,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:40,520,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168684330,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:36,516,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168687643,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:33,513,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168690954,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:30,510,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,949.4,949.4,138.52,-0.7453489227149055,0.7453489227149055,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168694455,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:26,506,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,1189.61,1189.61,138.52,-0.791405961765791,0.791405961765791,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168697767,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:23,503,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168701088,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:19,499,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
1782168704420,bitcoin-up-or-down-june-22-2026-6pm-et,1h,8:16,496,0.001,0.003,0.997,0.999,0.002,0.0020000000000000018,138.52,841.6,841.6,138.52,-0.7173407337876995,0.7173407337876995,0.0015192682561103615,0.9984807317438898,0.998,0.0020000000000000018
